Date	Time	Severity	PID	TID	Function	Message
07-06-2026	15:40:04.478	 INFO	 75020	 38916	LoadDisplayDevicesName	"\\.\DISPLAY1"
07-06-2026	15:40:04.479	 INFO	 75020	 38916	LoadDisplayDevicesName	"\\.\DISPLAY2"
07-06-2026	15:40:04.481	 INFO	 75020	 38916	LoadDisplayDevicesName	"\\.\DISPLAY3"
07-06-2026	15:40:04.483	 INFO	 75020	 38916	LoadDisplayDevicesName	"\\.\DISPLAY4"
07-06-2026	15:40:04.489	ERROR	 75020	 38916	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
07-06-2026	15:40:04.491	 INFO	 75020	 38916	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 176439437
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
07-06-2026	15:40:04.493	 INFO	 75020	 38916	LateInitialization	"Intialization finished"
07-06-2026	15:57:21.441	 INFO	 83984	 80504	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
07-06-2026	15:57:21.449	 INFO	 83984	 80504	DllMain	"PROCESS ATTACHED"
07-06-2026	15:57:21.451	 INFO	 83984	 73252	LateInitialization	"Intialization..."
07-06-2026	15:57:21.453	 INFO	 83984	 73252	LoadDisplayDevicesName	"DisplayDevices : "
07-06-2026	15:57:21.455	 INFO	 83984	 73252	LoadDisplayDevicesName	"\\.\DISPLAY1"
07-06-2026	15:57:21.457	 INFO	 83984	 73252	LoadDisplayDevicesName	"\\.\DISPLAY2"
07-06-2026	15:57:21.460	 INFO	 83984	 73252	LoadDisplayDevicesName	"\\.\DISPLAY3"
07-06-2026	15:57:21.462	 INFO	 83984	 73252	LoadDisplayDevicesName	"\\.\DISPLAY4"
07-06-2026	15:57:21.469	ERROR	 83984	 73252	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
07-06-2026	15:57:21.472	 INFO	 83984	 73252	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 177476421
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
07-06-2026	15:57:21.476	 INFO	 83984	 73252	LateInitialization	"Intialization finished"
07-06-2026	15:57:32.831	 INFO	 85540	 89160	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
07-06-2026	15:57:32.838	 INFO	 85540	 89160	DllMain	"PROCESS ATTACHED"
07-06-2026	15:57:32.841	 INFO	 85540	 89164	LateInitialization	"Intialization..."
07-06-2026	15:57:32.843	 INFO	 85540	 89164	LoadDisplayDevicesName	"DisplayDevices : "
07-06-2026	15:57:32.847	 INFO	 85540	 89164	LoadDisplayDevicesName	"\\.\DISPLAY1"
07-06-2026	15:57:32.850	 INFO	 85540	 89164	LoadDisplayDevicesName	"\\.\DISPLAY2"
07-06-2026	15:57:32.852	 INFO	 85540	 89164	LoadDisplayDevicesName	"\\.\DISPLAY3"
07-06-2026	15:57:32.854	 INFO	 85540	 89164	LoadDisplayDevicesName	"\\.\DISPLAY4"
07-06-2026	15:57:32.862	ERROR	 85540	 89164	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
07-06-2026	15:57:32.865	 INFO	 85540	 89164	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 177487812
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
07-06-2026	15:57:32.868	 INFO	 85540	 89164	LateInitialization	"Intialization finished"
08-06-2026	19:09:46.698	 INFO	 93904	 52496	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	19:09:46.706	 INFO	 93904	 52496	DllMain	"PROCESS ATTACHED"
08-06-2026	19:09:46.707	 INFO	 93904	 58308	LateInitialization	"Intialization..."
08-06-2026	19:09:46.710	 INFO	 93904	 58308	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	19:09:46.713	 INFO	 93904	 58308	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	19:09:46.716	 INFO	 93904	 58308	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	19:09:46.721	 INFO	 93904	 58308	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	19:09:46.725	 INFO	 93904	 58308	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	19:09:46.737	ERROR	 93904	 58308	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	19:09:46.739	 INFO	 93904	 58308	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 275421671
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	19:09:46.745	 INFO	 93904	 58308	LateInitialization	"Intialization finished"
08-06-2026	19:09:47.849	 INFO	 31712	 91416	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	19:09:47.859	 INFO	 31712	 91416	DllMain	"PROCESS ATTACHED"
08-06-2026	19:09:47.862	 INFO	 31712	109632	LateInitialization	"Intialization..."
08-06-2026	19:09:47.864	 INFO	 31712	109632	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	19:09:47.866	 INFO	 31712	109632	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	19:09:47.870	 INFO	 31712	109632	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	19:09:47.872	 INFO	 31712	109632	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	19:09:47.875	 INFO	 31712	109632	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	19:09:47.901	ERROR	 31712	109632	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	19:09:47.904	 INFO	 31712	109632	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 275422859
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	19:09:47.908	 INFO	 31712	109632	LateInitialization	"Intialization finished"
08-06-2026	19:20:48.697	 INFO	109060	 99772	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	19:20:48.702	 INFO	109060	 99772	DllMain	"PROCESS ATTACHED"
08-06-2026	19:20:48.704	 INFO	109060	 57156	LateInitialization	"Intialization..."
08-06-2026	19:20:48.706	 INFO	109060	 57156	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	19:20:48.708	 INFO	109060	 57156	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	19:20:48.711	 INFO	109060	 57156	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	19:20:48.714	 INFO	109060	 57156	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	19:20:48.720	 INFO	109060	 57156	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	19:20:48.735	ERROR	109060	 57156	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	19:20:48.737	 INFO	109060	 57156	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 276083687
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	19:20:48.738	 INFO	109060	 57156	LateInitialization	"Intialization finished"
08-06-2026	19:20:49.798	 INFO	 48964	 79096	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	19:20:49.802	 INFO	 48964	 79096	DllMain	"PROCESS ATTACHED"
08-06-2026	19:20:49.804	 INFO	 48964	108712	LateInitialization	"Intialization..."
08-06-2026	19:20:49.806	 INFO	 48964	108712	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	19:20:49.808	 INFO	 48964	108712	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	19:20:49.810	 INFO	 48964	108712	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	19:20:49.812	 INFO	 48964	108712	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	19:20:49.813	 INFO	 48964	108712	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	19:20:49.818	ERROR	 48964	108712	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	19:20:49.820	 INFO	 48964	108712	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 276084765
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	19:20:49.821	 INFO	 48964	108712	LateInitialization	"Intialization finished"
08-06-2026	19:42:40.637	 INFO	105464	 90744	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	19:42:40.645	 INFO	105464	 90744	DllMain	"PROCESS ATTACHED"
08-06-2026	19:42:40.649	 INFO	105464	 98720	LateInitialization	"Intialization..."
08-06-2026	19:42:40.653	 INFO	105464	 98720	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	19:42:40.657	 INFO	105464	 98720	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	19:42:40.659	 INFO	105464	 98720	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	19:42:40.661	 INFO	105464	 98720	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	19:42:40.663	 INFO	105464	 98720	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	19:42:40.675	ERROR	105464	 98720	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	19:42:40.677	 INFO	105464	 98720	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 277395625
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	19:42:40.679	 INFO	105464	 98720	LateInitialization	"Intialization finished"
08-06-2026	19:42:41.728	 INFO	108756	106796	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	19:42:41.737	 INFO	108756	106796	DllMain	"PROCESS ATTACHED"
08-06-2026	19:42:41.739	 INFO	108756	 95820	LateInitialization	"Intialization..."
08-06-2026	19:42:41.741	 INFO	108756	 95820	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	19:42:41.743	 INFO	108756	 95820	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	19:42:41.745	 INFO	108756	 95820	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	19:42:41.747	 INFO	108756	 95820	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	19:42:41.749	 INFO	108756	 95820	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	19:42:41.756	ERROR	108756	 95820	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	19:42:41.758	 INFO	108756	 95820	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 277396703
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	19:42:41.759	 INFO	108756	 95820	LateInitialization	"Intialization finished"
08-06-2026	20:13:49.325	 INFO	108832	 91636	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	20:13:49.330	 INFO	108832	 91636	DllMain	"PROCESS ATTACHED"
08-06-2026	20:13:49.331	 INFO	108832	 58028	LateInitialization	"Intialization..."
08-06-2026	20:13:49.333	 INFO	108832	 58028	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	20:13:49.335	 INFO	108832	 58028	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	20:13:49.337	 INFO	108832	 58028	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	20:13:49.339	 INFO	108832	 58028	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	20:13:49.341	 INFO	108832	 58028	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	20:13:49.346	ERROR	108832	 58028	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	20:13:49.348	 INFO	108832	 58028	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 279264296
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	20:13:49.349	 INFO	108832	 58028	LateInitialization	"Intialization finished"
08-06-2026	20:13:50.473	 INFO	 48864	 14968	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	20:13:50.479	 INFO	 48864	 14968	DllMain	"PROCESS ATTACHED"
08-06-2026	20:13:50.482	 INFO	 48864	107988	LateInitialization	"Intialization..."
08-06-2026	20:13:50.485	 INFO	 48864	107988	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	20:13:50.489	 INFO	 48864	107988	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	20:13:50.492	 INFO	 48864	107988	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	20:13:50.495	 INFO	 48864	107988	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	20:13:50.499	 INFO	 48864	107988	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	20:13:50.520	ERROR	 48864	107988	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	20:13:50.522	 INFO	 48864	107988	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 279265468
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	20:13:50.524	 INFO	 48864	107988	LateInitialization	"Intialization finished"
08-06-2026	20:25:02.321	 INFO	 58720	 72976	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	20:25:02.327	 INFO	 58720	 72976	DllMain	"PROCESS ATTACHED"
08-06-2026	20:25:02.330	 INFO	 58720	109916	LateInitialization	"Intialization..."
08-06-2026	20:25:02.332	 INFO	 58720	109916	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	20:25:02.334	 INFO	 58720	109916	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	20:25:02.337	 INFO	 58720	109916	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	20:25:02.338	 INFO	 58720	109916	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	20:25:02.340	 INFO	 58720	109916	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	20:25:02.346	ERROR	 58720	109916	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	20:25:02.348	 INFO	 58720	109916	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 279937296
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	20:25:02.350	 INFO	 58720	109916	LateInitialization	"Intialization finished"
08-06-2026	20:25:15.050	 INFO	 93936	111324	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	20:25:15.057	 INFO	 93936	111324	DllMain	"PROCESS ATTACHED"
08-06-2026	20:25:15.061	 INFO	 93936	111344	LateInitialization	"Intialization..."
08-06-2026	20:25:15.063	 INFO	 93936	111344	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	20:25:15.065	 INFO	 93936	111344	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	20:25:15.070	 INFO	 93936	111344	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	20:25:15.074	 INFO	 93936	111344	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	20:25:15.076	 INFO	 93936	111344	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	20:25:15.093	ERROR	 93936	111344	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	20:25:15.095	 INFO	 93936	111344	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 279950046
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	20:25:15.097	 INFO	 93936	111344	LateInitialization	"Intialization finished"
08-06-2026	20:25:16.179	 INFO	101912	111360	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	20:25:16.183	 INFO	101912	111360	DllMain	"PROCESS ATTACHED"
08-06-2026	20:25:16.185	 INFO	101912	111364	LateInitialization	"Intialization..."
08-06-2026	20:25:16.187	 INFO	101912	111364	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	20:25:16.189	 INFO	101912	111364	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	20:25:16.191	 INFO	101912	111364	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	20:25:16.193	 INFO	101912	111364	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	20:25:16.194	 INFO	101912	111364	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	20:25:16.201	ERROR	101912	111364	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	20:25:16.202	 INFO	101912	111364	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 279951156
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	20:25:16.204	 INFO	101912	111364	LateInitialization	"Intialization finished"
08-06-2026	20:50:16.719	 INFO	 86020	 90264	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	20:50:16.727	 INFO	 86020	 90264	DllMain	"PROCESS ATTACHED"
08-06-2026	20:50:16.730	 INFO	 86020	110384	LateInitialization	"Intialization..."
08-06-2026	20:50:16.736	 INFO	 86020	110384	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	20:50:16.739	 INFO	 86020	110384	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	20:50:16.744	 INFO	 86020	110384	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	20:50:16.752	 INFO	 86020	110384	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	20:50:16.758	 INFO	 86020	110384	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	20:50:16.773	ERROR	 86020	110384	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	20:50:16.776	 INFO	 86020	110384	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 281451718
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	20:50:16.781	 INFO	 86020	110384	LateInitialization	"Intialization finished"
08-06-2026	20:50:17.856	 INFO	 83116	107672	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	20:50:17.861	 INFO	 83116	107672	DllMain	"PROCESS ATTACHED"
08-06-2026	20:50:17.864	 INFO	 83116	 83328	LateInitialization	"Intialization..."
08-06-2026	20:50:17.867	 INFO	 83116	 83328	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	20:50:17.869	 INFO	 83116	 83328	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	20:50:17.872	 INFO	 83116	 83328	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	20:50:17.875	 INFO	 83116	 83328	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	20:50:17.879	 INFO	 83116	 83328	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	20:50:17.891	ERROR	 83116	 83328	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	20:50:17.894	 INFO	 83116	 83328	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 281452843
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	20:50:17.898	 INFO	 83116	 83328	LateInitialization	"Intialization finished"
08-06-2026	21:45:23.720	 INFO	114456	114532	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	21:45:23.727	 INFO	114456	114532	DllMain	"PROCESS ATTACHED"
08-06-2026	21:45:23.730	 INFO	114456	107072	LateInitialization	"Intialization..."
08-06-2026	21:45:23.734	 INFO	114456	107072	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	21:45:23.737	 INFO	114456	107072	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	21:45:23.740	 INFO	114456	107072	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	21:45:23.743	 INFO	114456	107072	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	21:45:23.747	 INFO	114456	107072	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	21:45:23.767	ERROR	114456	107072	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	21:45:23.770	 INFO	114456	107072	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 284758718
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	21:45:23.772	 INFO	114456	107072	LateInitialization	"Intialization finished"
08-06-2026	21:45:24.911	 INFO	 57464	112392	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	21:45:24.919	 INFO	 57464	112392	DllMain	"PROCESS ATTACHED"
08-06-2026	21:45:24.927	 INFO	 57464	 65516	LateInitialization	"Intialization..."
08-06-2026	21:45:24.930	 INFO	 57464	 65516	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	21:45:24.937	 INFO	 57464	 65516	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	21:45:24.942	 INFO	 57464	 65516	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	21:45:24.947	 INFO	 57464	 65516	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	21:45:24.952	 INFO	 57464	 65516	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	21:45:24.968	ERROR	 57464	 65516	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
